"_id","price_start","price_end","house_area","flats_property_i","city_i","area_i","place_i","shi","ting","wei","floor_i","floor_zhu_i","lng","lat","deposit_ya","deposit_pay","s_jsf","s_gycs","s_znms","s_atm","s_dskd","s_zskf","s_fjqj","s_24hba","s_bjwx","s_sqhd","c_chuang","c_yigui","c_shuzhuo","c_kongtiao","c_canzhuo","c_nuanqi","c_tv","c_ranqi","c_wbl","c_dcl","c_rsq","c_xyj","c_bx","c_wifi","c_sf","c_cg","c_yyj","update_time_i"
131,1980,1980,20,1,4,11,79,3,1,1,33,12,116.3115100000,40.0654800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494777600
132,2190,2190,15,1,4,15,117,3,1,1,10,6,116.2847200000,40.0220400000,1,3,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1495123200
133,3100,3100,30,2,4,11,119,1,1,1,3,2,116.4094200000,40.0540100000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1496505600
134,2000,2000,22,1,4,12,120,3,1,1,11,1,116.5474300000,40.0334600000,1,3,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1495555200
135,4960,4960,83,2,4,12,112,2,1,1,12,7,116.6378000000,39.9269740000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1496419200
136,2500,2500,20,1,4,12,95,3,1,1,22,12,116.4671900000,39.9845500000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
137,1780,1780,16,1,4,12,77,3,1,1,15,6,116.5943600000,39.9023100000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
138,1880,1880,20,1,4,11,79,3,1,1,33,12,116.3097900000,40.0687400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494864000
139,4866,4866,81,2,4,15,98,2,1,1,28,19,116.3097600000,40.0670400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496246400
140,1850,2450,30,1,4,16,93,1,1,1,0,0,116.3490900000,39.7208700000,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1496592000
141,1100,1100,15,1,4,14,80,3,1,1,6,1,116.6356400000,39.7903500000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
142,1700,1700,21,1,4,14,80,4,1,1,27,9,116.6388710000,39.8883220000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496160000
143,1799,1799,18,1,4,11,85,4,2,2,6,5,116.3336100000,40.0668500000,1,3,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1496592000
144,2400,2400,15,1,4,13,76,3,1,1,18,12,116.4178900000,39.8412300000,1,3,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496592000
145,1280,1280,13,1,4,16,93,3,1,1,19,11,116.2916000000,39.7239300000,1,3,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1495987200
146,1960,1960,25,1,4,11,85,3,1,1,6,3,116.5017000000,39.8111900000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
147,1300,1300,17,1,4,14,121,3,1,1,19,11,116.6807900000,39.8733400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1495987200
148,2000,2000,20,1,4,11,79,3,1,2,17,7,116.3271600000,40.0683000000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1495814400
149,1890,1890,18,1,4,15,81,3,1,1,11,3,116.2308400000,40.0811000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1494086400
150,1900,1900,16,1,4,15,117,3,1,1,11,5,116.2847200000,40.0220400000,1,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494518400
151,2650,2650,17,1,4,12,122,3,1,1,6,5,116.4777500000,39.9203300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494432000
152,6890,6890,62,2,4,15,86,2,1,1,18,15,116.3690100000,39.9936700000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1496505600
153,1300,1300,15,1,4,15,81,3,1,1,12,6,116.2564400000,40.0555200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494345600
154,1880,1880,22,1,4,11,79,3,1,1,34,15,116.3097900000,40.0687400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494345600
155,1860,1860,18,1,4,11,85,3,1,2,11,7,116.3211600000,40.0681200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1495814400
156,1890,1890,20,1,4,15,81,3,1,1,11,4,116.2564400000,40.0555200000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1495296000
157,1700,1700,15,1,4,14,105,4,1,1,27,27,116.6849780000,39.8890010000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1495209600
158,1070,1070,16,1,4,11,123,3,1,1,18,16,116.2855500000,40.1456400000,1,3,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1495900800
159,2950,2950,56,2,4,12,109,1,1,1,15,9,116.5649200000,39.9562300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496332800
160,2050,2050,15,1,4,12,77,3,1,1,18,12,116.6067100000,39.8935200000,1,3,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496592000
161,2280,2280,19,1,4,12,112,3,1,1,15,6,116.5842500000,39.9240600000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
162,1690,1690,20,1,4,15,81,3,1,1,15,2,116.2564400000,40.0555200000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1493913600
163,1800,1800,18,1,4,11,85,3,1,1,6,5,116.3211600000,40.0681200000,1,3,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1496246400
164,2200,2200,30,2,4,16,124,1,1,1,3,2,116.3546800000,39.7616700000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1496592000
165,1980,1980,20,1,4,15,104,3,1,1,33,18,116.3457000000,40.0570900000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1495036800
166,1950,1950,26,1,4,11,79,3,1,1,30,19,116.3097600000,40.0670400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494172800
167,1990,1990,20,1,4,11,85,3,1,2,6,3,116.3110300000,39.9455600000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1496160000
168,1890,1890,16,1,4,19,115,3,1,1,15,13,116.5466900000,40.1050000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496592000
169,1580,1580,15,1,4,15,81,3,1,1,11,7,116.2370300000,40.0859400000,1,3,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1495123200
170,1880,1880,20,2,4,11,79,3,1,1,33,13,116.3097900000,40.0687400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494432000
171,1900,1900,20,2,4,11,85,3,2,2,6,5,116.3343700000,40.0757300000,1,3,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1496592000
172,2350,2350,25,2,4,11,125,3,1,2,6,2,116.1116000000,40.1002900000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1495814400
173,1980,1980,17,2,4,15,98,3,1,1,30,8,116.3167000000,40.0614900000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494172800
174,4000,4000,80,2,4,12,109,2,1,1,28,11,116.5552700000,39.9575200000,1,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1496592000
175,1280,1280,15,2,4,16,93,3,1,1,21,20,116.2916000000,39.7239300000,1,3,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1494000000
176,2490,2490,18,2,4,11,126,3,1,1,8,6,116.4140800000,40.0836400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496332800
177,1850,1850,23,2,4,11,79,2,1,1,6,5,116.3350800000,40.0791200000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496246400
178,1000,1000,18,2,4,11,74,3,1,2,19,12,116.3423400000,40.1139800000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1496419200
179,4000,4000,86,2,4,12,109,2,1,1,28,14,116.5407650000,39.9558670000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1496592000
180,1600,1600,24,2,4,17,102,1,1,1,12,4,116.4191300000,39.8984500000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1495987200
181,1890,1890,13,2,4,15,127,3,1,1,9,5,116.1772600000,40.0510700000,1,3,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1495209600
182,1250,1250,14,2,4,16,93,3,1,1,25,14,116.2916000000,39.7239300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1495123200
183,4150,4150,59,2,4,11,85,1,1,1,6,3,116.3662500000,40.0841800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496246400
184,3800,5500,45,2,4,12,128,1,1,1,0,0,116.4674600000,39.8654800000,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1496592000
185,2380,2380,18,2,4,15,98,3,1,1,29,14,116.3167000000,40.0614900000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1495987200
186,2399,2399,30,2,4,12,84,1,1,1,8,5,116.5677200000,39.9108000000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1496592000
187,1500,1500,16,2,4,12,129,2,1,1,20,10,116.4128100000,40.0063300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1495209600
188,1280,1280,16,2,4,16,93,3,1,1,16,6,116.2916000000,39.7239300000,1,3,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1495468800
189,3000,3000,30,2,4,12,84,1,1,1,1,1,116.5540800000,39.9084400000,1,3,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1496592000
190,7500,7500,80,2,4,12,130,2,1,1,28,10,116.4995600000,39.9469800000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1496160000
191,1780,1780,19,2,4,12,131,3,1,1,20,10,116.5287200000,39.8549400000,1,3,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1495641600
192,1900,1900,25,2,4,19,115,1,1,1,4,4,116.5690300000,40.1147400000,1,3,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1495209600
193,3100,3100,25,2,4,12,132,1,1,1,6,3,116.4370400000,39.9849200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1496592000
194,1700,1700,16,2,4,14,80,4,1,2,21,11,116.6388710000,39.8883220000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494864000
195,1960,1960,20,2,4,15,91,5,1,1,6,1,116.3683800000,40.0758700000,1,3,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1496592000
196,2200,2200,23,2,4,12,96,3,1,1,24,2,116.4252400000,40.0440100000,1,3,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1495296000
197,1900,1900,18,2,4,12,84,3,1,1,6,3,116.5265700000,39.8991300000,1,3,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1496332800
198,1800,1800,25,1,4,11,79,2,1,1,6,6,116.3350800000,40.0791200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496160000
199,2480,2480,13,1,4,12,112,3,1,1,8,6,116.5842500000,39.9240600000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496505600
200,2180,2180,16,1,4,12,95,3,1,1,19,6,116.4674000000,40.0064760000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496160000
201,1699,1699,17,1,4,11,85,3,1,2,6,3,116.3662500000,40.0841800000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496246400
202,1850,1850,19,1,4,14,103,3,1,1,22,11,116.4605400000,39.9043500000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494604800
203,6700,6700,40,2,4,12,100,1,1,1,27,5,116.4562900000,39.9241200000,1,3,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1495987200
204,1580,1580,15,1,4,19,115,4,1,1,15,11,116.5420100000,40.1195400000,1,3,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1496592000
205,8400,8400,90,2,4,12,132,2,1,1,27,20,116.4474600000,39.9724600000,1,3,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1496505600
206,2660,2660,26,1,4,12,132,3,2,2,6,4,116.4349700000,39.9916300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496505600
207,1690,1690,18,1,4,15,81,3,1,1,15,14,116.2308400000,40.0811000000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1495209600
208,1800,1800,18,1,4,11,79,3,2,2,20,12,116.3271600000,40.0683000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
209,1880,1880,14,1,4,11,79,3,1,1,33,17,116.3097600000,40.0670400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494086400
210,1800,1800,20,1,4,11,79,2,1,1,6,6,116.3350800000,40.0791200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
211,1280,1280,13,1,4,16,93,3,1,1,19,17,116.2916000000,39.7239300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496505600
212,4866,4866,82,2,4,15,98,2,1,1,27,17,116.3097600000,40.0670400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496246400
213,7000,7000,85,2,4,15,117,3,1,1,10,3,116.2847200000,40.0220400000,1,3,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1494172800
214,2680,2680,30,1,4,11,85,3,1,2,5,3,116.3565900000,40.0745800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494086400
215,2130,2130,15,1,4,12,133,3,1,1,18,12,116.4950700000,39.9198900000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496592000
216,2500,2500,24,1,4,12,94,2,1,1,28,15,116.4076750000,40.0026050000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496592000
217,6000,6000,96,2,4,15,98,2,1,1,11,5,116.3081100000,40.0557800000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1492704000
218,3280,3280,28,1,4,15,134,3,1,1,18,8,116.3725300000,39.9778100000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1496419200
219,1700,1700,15,1,4,15,98,5,1,1,12,8,116.3081100000,40.0557800000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1493049600
220,1380,1380,12,1,4,12,77,4,1,1,26,12,116.6087100000,39.8906000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496246400
221,2500,2500,17,1,4,13,135,3,1,1,17,14,116.4391300000,39.8690800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496592000
222,1860,1860,20,1,4,15,91,3,2,1,10,6,116.3426000000,40.0636800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
223,3500,3500,55,2,4,15,81,1,1,1,13,9,116.2370300000,40.0859400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1496246400
224,1460,1460,20,1,4,11,85,3,1,2,6,6,116.3626300000,40.0871400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494432000
225,1580,1580,17,1,4,16,93,3,1,1,26,8,116.2916000000,39.7239300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494777600
226,5300,5300,66,2,4,12,136,1,1,1,25,18,116.5119700000,39.9172600000,1,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1493913600
227,7580,7580,108,2,4,12,77,3,1,1,22,16,116.5759200000,39.8929200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1493913600
228,3500,3500,55,2,4,15,81,1,1,1,12,2,116.2564400000,40.0555200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494086400
229,2700,2700,22,1,4,15,91,3,1,2,8,4,116.3426000000,40.0636800000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1495814400
230,1580,1580,21,1,4,15,81,3,1,1,15,2,116.2564400000,40.0555200000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1495123200
231,1900,1900,23,1,4,14,80,3,1,1,31,13,116.6388710000,39.8883220000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
232,1880,1880,23,1,4,15,98,3,1,1,34,29,116.3167000000,40.0614900000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1493654400
233,1980,1980,23,1,4,11,85,3,1,1,33,12,116.3097600000,40.0670400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494345600
234,1800,1800,17,1,4,11,85,4,1,2,6,5,116.3336100000,40.0668500000,1,3,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1496592000
235,2400,2400,22,1,4,15,87,3,1,1,13,3,116.3159600000,40.0241800000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1494604800
236,4200,4200,48,2,4,11,79,1,1,1,19,7,116.3271600000,40.0683000000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1495814400
237,1480,1580,20,1,4,14,78,1,1,1,0,0,116.7055800000,39.8411700000,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1496592000
238,1880,1880,20,1,4,15,98,3,1,1,33,13,116.3167000000,40.0614900000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1493654400
239,3000,3000,86,2,4,11,123,2,1,1,20,10,116.2736800000,40.1499200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
240,2190,2190,15,1,4,15,137,3,1,1,12,6,116.2872200000,40.0230600000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1493827200
241,4000,4000,81,2,4,12,109,2,1,1,24,13,116.5210200000,39.9614000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1495814400
242,4800,4800,89,2,4,12,109,2,2,1,29,22,116.5210200000,39.9614000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
243,1860,1860,20,1,4,15,116,3,1,2,20,6,116.3303500000,40.0442200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1492876800
244,1300,1300,18,1,4,14,78,4,1,1,6,5,116.6775100000,39.8950300000,1,3,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1495209600
245,5360,5360,85,2,4,15,81,3,1,1,12,9,116.2370300000,40.0859400000,1,3,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1494691200
246,3000,4200,25,1,4,12,83,1,1,1,0,0,116.4910000000,39.8753400000,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1496592000
247,1790,1790,20,1,4,16,93,3,1,1,30,6,116.3323400000,39.7274300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1493827200
248,1500,1500,16,1,4,14,105,3,1,1,21,1,116.6775100000,39.8950300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1493827200
249,7500,7500,82,2,4,12,130,2,1,1,28,14,116.5034400000,39.9381200000,1,3,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1495382400
250,5400,5400,42,2,4,12,138,1,1,1,13,12,116.3811100000,39.9802200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496332800
251,1890,1890,20,1,4,15,81,3,1,1,11,5,116.2564400000,40.0555200000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1495555200
252,2800,2800,30,1,4,11,85,3,1,2,15,6,116.3211600000,40.0681200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496592000
253,1380,1380,17,1,4,16,93,3,1,1,15,8,116.2916000000,39.7239300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1495036800
254,2800,2800,20,2,4,20,139,1,1,1,5,2,116.5206040000,39.9254260000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1496592000
255,3500,3500,50,2,4,11,79,1,1,1,15,8,116.3271600000,40.0683000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496160000
256,2000,2000,28,1,4,11,85,3,1,2,10,8,116.3770300000,40.0821400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496246400
257,2700,2700,24,1,4,12,96,3,1,1,25,12,116.4259600000,40.0415400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1495382400
258,1860,1860,20,1,4,11,85,4,2,2,11,8,116.3326000000,40.0692900000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1495900800
259,1450,1450,18,1,4,14,105,4,1,1,27,10,116.6775100000,39.8950300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1493136000
260,4860,4860,80,2,4,11,85,2,1,1,25,19,116.3097600000,40.0670400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496505600
